t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621464033,265,0.232458,0.000000,0.000000,0.000000,events/second
1621464064,271,0.231626,0.000000,0.000000,0.000000,events/second
1621464094,274,0.228335,0.000000,0.000000,0.000000,events/second
1621464123,280,0.227644,0.000000,0.000000,0.000000,events/second
1621464154,283,0.224605,0.000000,0.000000,0.000000,events/second
1621464184,289,0.224032,0.000000,0.000000,0.000000,events/second
1621464214,295,0.223486,0.000000,0.000000,0.000000,events/second
1621464244,301,0.222964,0.000000,0.000000,0.000000,events/second
1621464273,311,0.225364,0.000000,0.000000,0.000000,events/second
1621464303,319,0.226243,0.000000,0.000000,0.000000,events/second
1621464333,322,0.223612,0.000000,0.000000,0.000000,events/second
1621464363,331,0.225171,0.000000,0.000000,0.000000,events/second
1621464393,337,0.224668,0.000000,0.000000,0.000000,events/second
1621464423,343,0.224184,0.000000,0.000000,0.000000,events/second
1621464453,358,0.229488,0.000000,0.000000,0.000000,events/second
1621464483,370,0.232706,0.000000,0.000000,0.000000,events/second
1621464513,373,0.230248,0.000000,0.000000,0.000000,events/second
1621464543,379,0.229698,0.000000,0.000000,0.000000,events/second
1621464573,385,0.229168,0.000000,0.000000,0.000000,events/second
1621464603,394,0.230411,0.000000,0.000000,0.000000,events/second
1621464633,397,0.228162,0.000000,0.000000,0.000000,events/second
1621464663,406,0.229380,0.000000,0.000000,0.000000,events/second
1621464693,412,0.228890,0.000000,0.000000,0.000000,events/second
1621464723,418,0.228416,0.000000,0.000000,0.000000,events/second
1621464753,421,0.226345,0.000000,0.000000,0.000000,events/second
1621464783,430,0.227514,0.000000,0.000000,0.000000,events/second
1621464813,436,0.227084,0.000000,0.000000,0.000000,events/second
1621464843,445,0.228206,0.000000,0.000000,0.000000,events/second
1621464873,451,0.227779,0.000000,0.000000,0.000000,events/second
1621464903,460,0.228857,0.000000,0.000000,0.000000,events/second
1621464933,463,0.226962,0.000000,0.000000,0.000000,events/second
1621464963,469,0.226571,0.000000,0.000000,0.000000,events/second
1621464993,475,0.226191,0.000000,0.000000,0.000000,events/second
1621465023,484,0.227231,0.000000,0.000000,0.000000,events/second
1621465053,487,0.225464,0.000000,0.000000,0.000000,events/second
1621465083,493,0.225115,0.000000,0.000000,0.000000,events/second
1621465113,496,0.223424,0.000000,0.000000,0.000000,events/second
1621465143,502,0.223112,0.000000,0.000000,0.000000,events/second
1621465173,505,0.221492,0.000000,0.000000,0.000000,events/second
1621465203,511,0.221213,0.000000,0.000000,0.000000,events/second
1621465233,517,0.220941,0.000000,0.000000,0.000000,events/second
1621465263,529,0.223208,0.000000,0.000000,0.000000,events/second
1621465293,532,0.221667,0.000000,0.000000,0.000000,events/second
1621465323,538,0.221400,0.000000,0.000000,0.000000,events/second
1621465353,544,0.221139,0.000000,0.000000,0.000000,events/second
1621465383,550,0.220885,0.000000,0.000000,0.000000,events/second
1621465413,553,0.219445,0.000000,0.000000,0.000000,events/second
1621465443,559,0.219216,0.000000,0.000000,0.000000,events/second
1621465473,562,0.217830,0.000000,0.000000,0.000000,events/second
1621465503,568,0.217625,0.000000,0.000000,0.000000,events/second
1621465533,571,0.216289,0.000000,0.000000,0.000000,events/second
1621465563,577,0.216106,0.000000,0.000000,0.000000,events/second
1621465593,583,0.215927,0.000000,0.000000,0.000000,events/second
1621465623,589,0.215752,0.000000,0.000000,0.000000,events/second
1621465653,598,0.216668,0.000000,0.000000,0.000000,events/second
1621465683,607,0.217563,0.000000,0.000000,0.000000,events/second
1621465713,613,0.217377,0.000000,0.000000,0.000000,events/second
1621465743,622,0.218247,0.000000,0.000000,0.000000,events/second
1621465773,625,0.217015,0.000000,0.000000,0.000000,events/second
1621465803,631,0.216839,0.000000,0.000000,0.000000,events/second
1621465833,634,0.215647,0.000000,0.000000,0.000000,events/second
1621465863,640,0.215489,0.000000,0.000000,0.000000,events/second
1621465893,643,0.214334,0.000000,0.000000,0.000000,events/second
1621465923,652,0.215182,0.000000,0.000000,0.000000,events/second
1621465953,655,0.214053,0.000000,0.000000,0.000000,events/second
1621465983,661,0.213917,0.000000,0.000000,0.000000,events/second
1621466013,667,0.213783,0.000000,0.000000,0.000000,events/second
1621466043,673,0.213652,0.000000,0.000000,0.000000,events/second
1621466073,679,0.213523,0.000000,0.000000,0.000000,events/second
1621466103,688,0.214331,0.000000,0.000000,0.000000,events/second
1621466133,691,0.213272,0.000000,0.000000,0.000000,events/second
1621466163,697,0.213150,0.000000,0.000000,0.000000,events/second
1621466193,700,0.212122,0.000000,0.000000,0.000000,events/second
1621466223,709,0.212913,0.000000,0.000000,0.000000,events/second
1621466253,712,0.211905,0.000000,0.000000,0.000000,events/second
1621466283,724,0.213570,0.000000,0.000000,0.000000,events/second
1621466313,727,0.212573,0.000000,0.000000,0.000000,events/second
1621466343,733,0.212464,0.000000,0.000000,0.000000,events/second
1621466373,736,0.211495,0.000000,0.000000,0.000000,events/second
1621466403,742,0.211397,0.000000,0.000000,0.000000,events/second
1621466433,751,0.212148,0.000000,0.000000,0.000000,events/second
1621466463,757,0.212045,0.000000,0.000000,0.000000,events/second
1621466493,760,0.211112,0.000000,0.000000,0.000000,events/second
1621466523,768,0.211571,0.000000,0.000000,0.000000,events/second
1621466553,774,0.211476,0.000000,0.000000,0.000000,events/second
1621466583,783,0.212196,0.000000,0.000000,0.000000,events/second
1621466613,786,0.211291,0.000000,0.000000,0.000000,events/second
1621466643,798,0.212801,0.000000,0.000000,0.000000,events/second
1621466673,804,0.212699,0.000000,0.000000,0.000000,events/second
1621466703,816,0.214174,0.000000,0.000000,0.000000,events/second
1621466733,822,0.214063,0.000000,0.000000,0.000000,events/second
1621466763,837,0.216280,0.000000,0.000000,0.000000,events/second
1621466793,843,0.216154,0.000000,0.000000,0.000000,events/second
1621466823,849,0.216031,0.000000,0.000000,0.000000,events/second
1621466853,858,0.216667,0.000000,0.000000,0.000000,events/second
1621466883,870,0.218046,0.000000,0.000000,0.000000,events/second
1621466913,873,0.217165,0.000000,0.000000,0.000000,events/second
1621466943,888,0.219260,0.000000,0.000000,0.000000,events/second
1621466973,897,0.219853,0.000000,0.000000,0.000000,events/second
1621467003,906,0.220438,0.000000,0.000000,0.000000,events/second
1621467033,909,0.219566,0.000000,0.000000,0.000000,events/second
1621467063,924,0.221583,0.000000,0.000000,0.000000,events/second
1621467093,927,0.220715,0.000000,0.000000,0.000000,events/second
1621467123,933,0.220568,0.000000,0.000000,0.000000,events/second
1621467153,936,0.219719,0.000000,0.000000,0.000000,events/second
1621467183,942,0.219581,0.000000,0.000000,0.000000,events/second
1621467213,945,0.218751,0.000000,0.000000,0.000000,events/second
1621467243,951,0.218621,0.000000,0.000000,0.000000,events/second
1621467273,954,0.217809,0.000000,0.000000,0.000000,events/second
1621467303,960,0.217688,0.000000,0.000000,0.000000,events/second
1621467333,963,0.216892,0.000000,0.000000,0.000000,events/second
1621467363,969,0.216779,0.000000,0.000000,0.000000,events/second
