t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1620865263,50,0.007677,0.000000,0.000000,0.000000,events/second
1620865293,50,0.007642,0.000000,0.000000,0.000000,events/second
1620865323,50,0.007607,0.000000,0.000000,0.000000,events/second
1620865353,50,0.007572,0.000000,0.000000,0.000000,events/second
1620865383,50,0.007538,0.000000,0.000000,0.000000,events/second
1620865413,50,0.007504,0.000000,0.000000,0.000000,events/second
1620865443,50,0.007470,0.000000,0.000000,0.000000,events/second
1620865473,50,0.007437,0.000000,0.000000,0.000000,events/second
1620865503,50,0.007404,0.000000,0.000000,0.000000,events/second
1620865533,50,0.007371,0.000000,0.000000,0.000000,events/second
1620865563,50,0.007339,0.000000,0.000000,0.000000,events/second
1620865593,50,0.007307,0.000000,0.000000,0.000000,events/second
1620865623,50,0.007275,0.000000,0.000000,0.000000,events/second
1620865653,50,0.007243,0.000000,0.000000,0.000000,events/second
1620865683,50,0.007212,0.000000,0.000000,0.000000,events/second
1620865713,50,0.007181,0.000000,0.000000,0.000000,events/second
1620865743,50,0.007150,0.000000,0.000000,0.000000,events/second
1620865773,50,0.007119,0.000000,0.000000,0.000000,events/second
1620865803,50,0.007089,0.000000,0.000000,0.000000,events/second
1620865833,50,0.007059,0.000000,0.000000,0.000000,events/second
1620865863,50,0.007029,0.000000,0.000000,0.000000,events/second
1620865893,50,0.007000,0.000000,0.000000,0.000000,events/second
1620865923,50,0.006970,0.000000,0.000000,0.000000,events/second
1620865953,50,0.006941,0.000000,0.000000,0.000000,events/second
1620865983,50,0.006913,0.000000,0.000000,0.000000,events/second
1620866013,50,0.006884,0.000000,0.000000,0.000000,events/second
1620866043,50,0.006856,0.000000,0.000000,0.000000,events/second
1620866073,50,0.006828,0.000000,0.000000,0.000000,events/second
1620866103,50,0.006800,0.000000,0.000000,0.000000,events/second
1620866133,50,0.006772,0.000000,0.000000,0.000000,events/second
1620866163,50,0.006745,0.000000,0.000000,0.000000,events/second
1620866193,50,0.006718,0.000000,0.000000,0.000000,events/second
1620866223,50,0.006691,0.000000,0.000000,0.000000,events/second
1620866253,50,0.006664,0.000000,0.000000,0.000000,events/second
1620866283,50,0.006637,0.000000,0.000000,0.000000,events/second
1620866313,50,0.006611,0.000000,0.000000,0.000000,events/second
1620866343,50,0.006585,0.000000,0.000000,0.000000,events/second
1620866373,50,0.006559,0.000000,0.000000,0.000000,events/second
1620866403,50,0.006533,0.000000,0.000000,0.000000,events/second
1620866433,50,0.006508,0.000000,0.000000,0.000000,events/second
1620866463,50,0.006482,0.000000,0.000000,0.000000,events/second
1620866493,50,0.006457,0.000000,0.000000,0.000000,events/second
1620866523,50,0.006432,0.000000,0.000000,0.000000,events/second
1620866553,50,0.006408,0.000000,0.000000,0.000000,events/second
1620866583,50,0.006383,0.000000,0.000000,0.000000,events/second
1620866613,50,0.006359,0.000000,0.000000,0.000000,events/second
1620866643,50,0.006335,0.000000,0.000000,0.000000,events/second
1620866673,50,0.006311,0.000000,0.000000,0.000000,events/second
1620866703,50,0.006287,0.000000,0.000000,0.000000,events/second
1620866733,50,0.006263,0.000000,0.000000,0.000000,events/second
1620866763,50,0.006240,0.000000,0.000000,0.000000,events/second
1620866793,50,0.006216,0.000000,0.000000,0.000000,events/second
1620866823,50,0.006193,0.000000,0.000000,0.000000,events/second
1620866853,50,0.006170,0.000000,0.000000,0.000000,events/second
1620866883,50,0.006148,0.000000,0.000000,0.000000,events/second
1620866913,50,0.006125,0.000000,0.000000,0.000000,events/second
1620866943,50,0.006103,0.000000,0.000000,0.000000,events/second
1620866973,50,0.006080,0.000000,0.000000,0.000000,events/second
1620867003,50,0.006058,0.000000,0.000000,0.000000,events/second
1620867033,50,0.006036,0.000000,0.000000,0.000000,events/second
1620867063,50,0.006015,0.000000,0.000000,0.000000,events/second
1620867093,50,0.005993,0.000000,0.000000,0.000000,events/second
1620867123,50,0.005971,0.000000,0.000000,0.000000,events/second
