t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621464303,2446,1.734765,0.000000,0.000000,0.000000,events/second
1621464333,2476,1.719457,0.000000,0.000000,0.000000,events/second
1621464363,2566,1.745590,0.000000,0.000000,0.000000,events/second
1621464393,2651,1.767345,0.000000,0.000000,0.000000,events/second
1621464423,2691,1.758835,0.000000,0.000000,0.000000,events/second
1621464453,2831,1.814756,0.000000,0.000000,0.000000,events/second
1621464483,2941,1.849699,0.000000,0.000000,0.000000,events/second
1621464513,2961,1.827789,0.000000,0.000000,0.000000,events/second
1621464543,3001,1.818801,0.000000,0.000000,0.000000,events/second
1621464573,3051,1.816083,0.000000,0.000000,0.000000,events/second
1621464603,3121,1.825158,0.000000,0.000000,0.000000,events/second
1621464633,3146,1.808057,0.000000,0.000000,0.000000,events/second
1621464663,3216,1.816960,0.000000,0.000000,0.000000,events/second
1621464693,3266,1.814454,0.000000,0.000000,0.000000,events/second
1621464723,3306,1.806568,0.000000,0.000000,0.000000,events/second
1621464753,3346,1.798936,0.000000,0.000000,0.000000,events/second
1621464783,3446,1.823292,0.000000,0.000000,0.000000,events/second
1621464813,3511,1.828655,0.000000,0.000000,0.000000,events/second
1621464843,3601,1.846678,0.000000,0.000000,0.000000,events/second
1621464873,3671,1.854050,0.000000,0.000000,0.000000,events/second
1621464903,3736,1.858719,0.000000,0.000000,0.000000,events/second
1621464933,3756,1.841187,0.000000,0.000000,0.000000,events/second
1621464963,3796,1.833828,0.000000,0.000000,0.000000,events/second
1621464993,3841,1.829057,0.000000,0.000000,0.000000,events/second
1621465023,3911,1.836159,0.000000,0.000000,0.000000,events/second
1621465053,3931,1.819916,0.000000,0.000000,0.000000,events/second
1621465083,3971,1.813251,0.000000,0.000000,0.000000,events/second
1621465113,3991,1.797756,0.000000,0.000000,0.000000,events/second
1621465143,4031,1.791564,0.000000,0.000000,0.000000,events/second
1621465173,4066,1.783342,0.000000,0.000000,0.000000,events/second
1621465203,4106,1.777498,0.000000,0.000000,0.000000,events/second
1621465233,4161,1.778214,0.000000,0.000000,0.000000,events/second
1621465263,4266,1.800009,0.000000,0.000000,0.000000,events/second
1621465293,4286,1.785841,0.000000,0.000000,0.000000,events/second
1621465323,4346,1.788487,0.000000,0.000000,0.000000,events/second
1621465353,4431,1.801227,0.000000,0.000000,0.000000,events/second
1621465383,4471,1.795592,0.000000,0.000000,0.000000,events/second
1621465413,4491,1.782150,0.000000,0.000000,0.000000,events/second
1621465443,4531,1.776871,0.000000,0.000000,0.000000,events/second
1621465473,4551,1.763961,0.000000,0.000000,0.000000,events/second
1621465503,4591,1.759011,0.000000,0.000000,0.000000,events/second
1621465533,4611,1.746598,0.000000,0.000000,0.000000,events/second
1621465563,4651,1.741955,0.000000,0.000000,0.000000,events/second
1621465593,4701,1.741119,0.000000,0.000000,0.000000,events/second
1621465623,4756,1.742132,0.000000,0.000000,0.000000,events/second
1621465653,4896,1.773922,0.000000,0.000000,0.000000,events/second
1621465683,4956,1.776351,0.000000,0.000000,0.000000,events/second
1621465713,5051,1.791142,0.000000,0.000000,0.000000,events/second
1621465743,5181,1.817904,0.000000,0.000000,0.000000,events/second
1621465773,5266,1.828479,0.000000,0.000000,0.000000,events/second
1621465803,5336,1.833684,0.000000,0.000000,0.000000,events/second
1621465833,5371,1.826879,0.000000,0.000000,0.000000,events/second
1621465863,5511,1.855564,0.000000,0.000000,0.000000,events/second
1621465893,5636,1.878674,0.000000,0.000000,0.000000,events/second
1621465923,5716,1.886475,0.000000,0.000000,0.000000,events/second
1621465953,5736,1.874516,0.000000,0.000000,0.000000,events/second
1621465983,5776,1.869263,0.000000,0.000000,0.000000,events/second
1621466013,5826,1.867314,0.000000,0.000000,0.000000,events/second
1621466043,5866,1.862230,0.000000,0.000000,0.000000,events/second
1621466073,5946,1.869817,0.000000,0.000000,0.000000,events/second
1621466103,6021,1.875708,0.000000,0.000000,0.000000,events/second
1621466133,6041,1.864514,0.000000,0.000000,0.000000,events/second
1621466163,6086,1.861169,0.000000,0.000000,0.000000,events/second
1621466193,6141,1.860916,0.000000,0.000000,0.000000,events/second
1621466223,6261,1.880186,0.000000,0.000000,0.000000,events/second
1621466253,6306,1.876792,0.000000,0.000000,0.000000,events/second
1621466283,6446,1.901481,0.000000,0.000000,0.000000,events/second
1621466313,6471,1.892110,0.000000,0.000000,0.000000,events/second
1621466343,6511,1.887252,0.000000,0.000000,0.000000,events/second
1621466373,6531,1.876731,0.000000,0.000000,0.000000,events/second
1621466403,6571,1.872086,0.000000,0.000000,0.000000,events/second
1621466433,6651,1.878820,0.000000,0.000000,0.000000,events/second
1621466463,6691,1.874236,0.000000,0.000000,0.000000,events/second
1621466493,6711,1.864173,0.000000,0.000000,0.000000,events/second
1621466523,6753,1.860337,0.000000,0.000000,0.000000,events/second
1621466553,6823,1.864213,0.000000,0.000000,0.000000,events/second
1621466583,6898,1.869383,0.000000,0.000000,0.000000,events/second
1621466613,6948,1.867747,0.000000,0.000000,0.000000,events/second
1621466643,7073,1.886140,0.000000,0.000000,0.000000,events/second
1621466673,7138,1.888366,0.000000,0.000000,0.000000,events/second
1621466703,7233,1.898430,0.000000,0.000000,0.000000,events/second
1621466733,7283,1.896621,0.000000,0.000000,0.000000,events/second
1621466763,7438,1.921969,0.000000,0.000000,0.000000,events/second
1621466793,7518,1.927698,0.000000,0.000000,0.000000,events/second
1621466823,7618,1.938428,0.000000,0.000000,0.000000,events/second
1621466853,7723,1.950258,0.000000,0.000000,0.000000,events/second
1621466883,7828,1.961910,0.000000,0.000000,0.000000,events/second
1621466913,7868,1.957221,0.000000,0.000000,0.000000,events/second
1621466943,8003,1.976055,0.000000,0.000000,0.000000,events/second
1621466973,8088,1.982359,0.000000,0.000000,0.000000,events/second
1621467003,8158,1.984920,0.000000,0.000000,0.000000,events/second
1621467033,8178,1.975368,0.000000,0.000000,0.000000,events/second
1621467063,8328,1.997127,0.000000,0.000000,0.000000,events/second
